person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
32,1,4,0.712265518,13,0,0.25,4,7.14,0.05,10,645,1,0
33,0,0,0.620293032,14,0,0.886363636,0,13.48,0.19,10,645,0,1
31,1,3,0.709078196,5,0,0.477272727,0,7.51,0.09,5,594,1,0
29,1,1,0.623140204,3,0,0.704545455,0,16.45,0.15,8,671,0,1
30,1,4,0.790172216,7,3,0.613636364,5,16.89,0.1,6,720,0,1
29,0,0,0.899372614,6,3,0.613636364,0,9.63,0.09,6,623,0,0
34,1,1,0.712372602,9,0,0.795454545,3,11.01,0.15,6,615,0,0
28,0,3,0.70925457,6,0,0.522727273,2,7.88,0.1,8,535,1,0
29,1,4,0.710829333,9,0,0.295454545,2,9.88,0.06,10,645,1,0
30,0,4,0.711314361,9,0,0.022727273,4,6.76,0.01,6,547,1,0
31,1,0,0.709141187,5,0,0.886363636,5,13.48,0.17,6,701,0,0
28,1,1,0.713726898,5,0,0.568181818,5,8.59,0.11,5,697,1,0
28,1,3,0.712284415,9,2,0.795454545,3,13.92,0.15,9,551,1,0
35,0,1,0.999414188,11,3,0.613636364,4,7.9,0.08,8,649,0,1
30,0,1,0.71184978,5,0,0.659090909,3,11.14,0.12,9,608,1,0
29,1,4,0.714936317,11,2,0.695454545,5,11.14,0.13,6,602,1,0
29,1,1,0.7123852,7,0,0.886363636,5,13.57,0.17,9,622,1,0
35,0,1,0.710690754,13,2,0.431818182,5,8.59,0.08,7,589,1,0
28,0,4,0.711043501,4,0,0.218181818,5,11.14,0.04,5,680,1,0
32,1,0,0.319947844,9,3,0.618181818,1,13.49,0.24,5,577,1,0
28,0,0,0.711421444,4,0,0.886363636,5,11.48,0.17,5,551,1,0
30,1,1,0.584879751,6,3,0.618181818,3,6.03,0.14,8,622,1,0
29,1,1,0.711862378,4,0,0.886363636,2,14.61,0.17,10,583,1,0
32,1,3,0.713638711,7,0,0.181818182,1,11.01,0.04,5,669,0,0
28,1,3,0.713884375,2,0,0.431818182,1,12.84,0.08,5,611,1,0
31,1,0,0.71258047,8,0,0.659090909,2,9.63,0.12,7,640,1,0
35,0,1,0.620557592,11,0,0.431818182,4,14.11,0.09,6,663,0,1
27,1,4,0.711389949,4,0,0.704545455,5,11.01,0.13,6,600,1,0
30,0,4,0.229650906,8,3,0.619318182,1,8.9,0.32,7,702,0,1
27,0,4,0.712126939,6,0,0.068181818,3,8,0.02,5,692,0,0
28,1,0,0.70998526,5,0,0.590909091,4,9.38,0.11,9,626,0,0
27,0,1,0.710589969,2,0,0.431818182,3,12.09,0.08,9,590,1,0
27,0,1,0.250582662,3,3,0.619318182,1,8.49,0.3,5,542,0,1
33,1,1,0.708889225,11,0,0.295454545,5,11.01,0.06,6,633,0,0
30,0,4,0.712045051,9,0,0.318181818,4,11.59,0.06,6,615,1,0
31,0,1,0.710823034,7,0,0.295454545,5,10.08,0.06,10,617,1,0
28,1,2,0.305245852,5,3,0.619318182,0,11.01,0.25,5,666,1,0
29,1,1,0.257939957,4,3,0.620454545,3,12.69,0.29,7,699,0,1
35,1,1,0.710816735,12,0,0.522727273,1,15.76,0.1,6,674,0,0
34,0,3,0.185097698,8,2,0.380681818,2,14.27,0.24,8,664,0,0
29,0,1,0.713342656,7,0,0.659090909,3,12.04,0.12,5,608,1,0
27,0,1,0.713078096,5,0,0.522727273,3,9.96,0.1,10,651,1,0
27,1,3,0.712958414,4,0,0.204545455,2,8.07,0.04,10,618,1,0
33,1,0,0.622516598,11,0,0.659090909,0,15.88,0.14,8,521,0,1
27,1,3,0.714955214,6,0,0.659090909,1,14.65,0.12,6,558,0,0
30,0,3,0.718684254,7,0,0.977272727,5,12.42,0.18,7,626,0,0
35,0,0,0.716523678,12,0,0.104545455,3,12.87,0.02,5,673,1,0
27,1,1,0.627026721,7,0,0.886363636,0,11.99,0.19,6,616,0,1
28,0,3,0.718791338,6,0,0.204545455,1,9.91,0.04,5,554,1,0
32,0,0,0.719465336,4,0,0.340909091,0,11.49,0.07,5,590,0,0
32,0,2,0.718822833,7,0,0.130681818,1,14.79,0.03,8,609,1,0
33,1,0,0.720284213,12,0,0.204545455,2,7.49,0.04,7,556,1,0
31,1,2,0.718904721,9,0,0.795454545,1,8.49,0.15,6,710,0,0
31,1,1,0.24420802,6,3,0.631818182,5,8.94,0.31,7,563,0,1
29,1,1,0.719591317,3,2,0.522727273,2,12.18,0.1,8,672,0,0
30,1,4,0.282418081,7,3,0.631818182,0,6.99,0.27,10,645,0,1
28,1,1,0.717052799,6,0,0.659090909,3,8.94,0.12,9,674,0,0
31,0,3,0.717922068,8,0,0.522727273,4,9.63,0.1,7,535,0,0
28,0,3,0.717959862,4,0,0.25,4,8.32,0.05,9,644,1,0
27,0,0,0.718526777,6,0,0.478409091,3,7.9,0.09,5,508,1,0
27,1,4,0.721884173,6,0,0.522727273,3,11.01,0.1,9,623,1,0
31,0,1,0.719314159,8,0,0.75,0,11.01,0.14,8,516,1,0
29,1,1,0.181904078,5,2,0.159090909,5,7.49,0.11,5,687,1,0
27,1,4,0.53055671,6,2,0.795454545,3,17.26,0.2,8,586,0,1
35,0,1,0.72137395,11,0,0.181818182,2,9.32,0.04,5,609,1,0
31,0,0,0.722375499,6,0,0.659090909,2,12.87,0.12,8,644,0,0
29,1,0,0.29267924,5,3,0.631818182,5,13.61,0.26,10,695,0,1
29,1,1,0.296490167,5,3,0.631818182,4,7.29,0.26,9,638,0,1
30,1,3,0.63728158,7,0,0.195454545,0,8.9,0.04,5,615,0,1
30,0,0,0.725065195,5,0,0.659090909,2,15.62,0.12,8,701,1,0
33,1,1,0.72682893,12,0,0.372727273,1,12.99,0.07,9,579,1,0
27,1,4,0.725537624,5,0,0.704545455,4,11.99,0.13,5,632,1,0
28,1,1,0.727175378,6,0,0.431818182,4,5.99,0.08,10,668,1,0
27,1,4,0.727641508,3,0,0.25,4,7.49,0.05,9,633,0,0
33,1,1,0.395687668,11,3,0.631818182,5,9.91,0.2,5,537,1,0
30,0,1,0.728107638,7,0,0.534090909,1,7.66,0.1,8,548,1,0
31,0,3,0.724989607,8,0,0.159090909,1,7.88,0.03,10,553,1,0
29,0,4,0.727874573,9,0,0.25,3,7.88,0.05,9,664,1,0
31,1,0,0.725902969,7,0,0.631818182,2,11.01,0.12,6,608,0,0
28,0,3,0.447163536,3,3,0.631818182,3,11.14,0.18,5,571,1,0
28,0,1,0.72536755,7,0,0.431818182,5,12.18,0.08,7,669,1,0
34,0,0,0.470192877,16,3,0.631818182,2,8.59,0.17,5,685,1,0
27,0,4,0.728517077,6,0,0.304545455,0,11.26,0.06,8,635,0,0
27,1,4,0.726406894,5,0,0.659090909,2,12.84,0.12,7,669,1,0
27,1,2,0.726690351,4,0,0.431818182,5,9.63,0.08,9,710,0,0
29,1,4,0.726117137,9,2,0.795454545,3,9.33,0.15,7,696,0,0
28,1,3,0.726022651,2,0,0.659090909,1,13.92,0.12,8,635,0,0
33,1,1,0.731219371,12,0,0.477272727,2,11.14,0.09,8,589,1,0
28,0,0,0.511344596,2,3,0.631818182,2,12.98,0.16,6,603,1,0
27,1,3,0.730948512,5,0,0.340909091,2,10.59,0.06,6,629,1,0
27,1,3,0.732019351,4,0,0.386363636,0,11.49,0.07,6,549,1,0
28,1,1,0.731509127,4,0,0.25,3,5.79,0.05,8,582,1,0
30,1,1,0.732479182,9,0,0.045454545,2,7.9,0.01,5,625,1,0
27,1,1,0.521070335,4,3,0.631818182,1,11.36,0.16,7,601,0,0
31,1,0,0.73288862,6,2,0.431818182,1,7.9,0.08,10,563,1,0
33,0,1,0.73315318,9,0,0.25,1,11.01,0.05,8,695,1,0
31,0,0,0.733146881,8,0,0.613636364,0,9.91,0.11,7,628,1,0
32,0,3,0.732214621,8,0,0.25,3,7.49,0.05,8,713,1,0
30,0,4,0.733997254,5,0,0.268181818,4,7.49,0.05,9,615,1,0
28,1,4,0.734312206,4,0,0.204545455,1,5.42,0.04,5,636,0,0
34,0,0,0.734053945,10,0,0.1375,5,5.42,0.03,8,626,1,0
29,0,1,0.734520075,5,0,0.181818182,3,7.29,0.04,6,606,1,0
27,1,1,0.732649256,5,0,0.377272727,3,7.29,0.07,8,617,1,0
28,1,4,0.734198823,4,0,0.431818182,5,7.51,0.08,10,578,1,0
30,0,0,0.559343387,11,3,0.631818182,1,13.49,0.15,6,686,1,0
34,0,1,0.736189324,10,0,0.704545455,5,10.62,0.13,7,687,0,0
32,1,1,0.589100117,6,3,0.631818182,4,11.99,0.14,6,655,0,0
31,0,0,0.734305907,9,0,0.659090909,5,11.01,0.12,6,543,1,0
29,0,1,0.734268113,4,0,0.295454545,1,11.01,0.06,9,639,1,0
28,1,4,0.736497978,6,0,0.386363636,1,9.88,0.07,6,677,0,0
27,1,1,0.597692027,8,3,0.631818182,5,8.49,0.14,10,676,0,0
34,0,4,0.73542084,14,0,0.659090909,0,11.01,0.12,8,599,0,0
28,0,4,0.597654232,4,3,0.631818182,1,9.07,0.14,8,699,1,0
28,1,3,0.740686849,8,0,0.431818182,3,14.27,0.08,8,692,0,0
28,0,1,0.740693148,4,0,0.795454545,4,10.99,0.14,7,588,0,0
33,0,0,0.741033297,9,0,0.704545455,1,11.01,0.13,9,681,1,0
27,1,4,0.741801781,6,0,0.431818182,4,10.65,0.08,9,723,0,0
30,0,3,0.681841087,4,3,0.631818182,4,11.01,0.12,8,627,1,0
29,1,4,0.743785983,5,0,0.795454545,2,7.66,0.14,7,559,1,0
33,0,1,0.741902566,11,0,0.136363636,3,10.74,0.03,6,674,1,0
29,0,1,0.183825289,5,2,0.431818182,4,6.17,0.27,5,588,1,0
32,1,1,0.711824584,10,3,0.631818182,1,13.35,0.12,7,656,1,0
28,1,3,0.710463988,8,3,0.631818182,2,13.85,0.12,9,603,1,0
28,1,4,0.740982904,5,0,0.886363636,4,11.01,0.16,9,666,0,0
28,0,1,0.652185142,7,0,0.329545455,4,14.22,0.07,6,691,0,1
30,1,0,0.333742772,5,3,0.635227273,0,11.01,0.24,6,667,1,0
32,1,1,0.742992303,9,0,0.75,5,14.82,0.13,7,659,1,0
27,0,1,0.747483528,4,0,0.25,2,7.4,0.05,8,597,1,0
32,1,4,0.748075639,10,0,0.204545455,3,14.65,0.04,9,525,1,0
29,1,1,0.74980158,5,0,0.522727273,5,6.62,0.09,7,602,1,0
30,0,1,0.749379543,9,0,0.431818182,1,5.99,0.08,8,604,1,0
34,0,3,0.748989002,13,0,0.522727273,5,6.99,0.09,5,620,1,0
29,1,1,0.748541769,6,0,0.113636364,2,5.99,0.02,6,581,1,0
30,1,0,0.263747685,6,3,0.636363636,5,13.23,0.29,10,682,0,1
35,1,1,0.749814178,12,0,0.431818182,1,11.01,0.08,10,619,0,0
30,1,3,0.749524421,5,0,0.328409091,3,11.01,0.06,9,637,0,0
32,1,0,0.74946773,9,0,0.527272727,1,5.99,0.1,6,649,0,0
27,0,0,0.751540119,6,0,0.477272727,1,7.49,0.09,5,688,1,0
28,0,3,0.751489726,10,0,0.295454545,1,11.01,0.05,10,664,1,0
35,0,1,0.751672399,11,0,0.113636364,4,10.37,0.02,7,681,1,0
34,1,0,0.747710294,12,0,0.204545455,2,5.42,0.04,7,620,1,0
28,0,0,0.751250362,7,0,0.522727273,5,9.63,0.09,10,615,0,0
29,0,1,0.750248813,6,0,0.886363636,5,6.91,0.16,8,511,1,0
31,1,1,0.184064653,10,2,0.111363636,2,10.75,0.08,7,690,0,0
32,1,0,0.750116532,11,0,0.886363636,3,6.54,0.16,9,611,1,0
27,1,3,0.18088993,9,2,0.059090909,1,14.84,0.05,5,694,0,0
33,1,1,0.552345138,8,0,0.556818182,3,15.95,0.13,10,709,0,1
34,1,0,0.749681898,12,0,0.431818182,3,7.51,0.08,7,587,1,0
30,0,4,0.748900815,7,0,0.25,5,14.72,0.05,10,652,0,0
29,1,1,0.748592161,5,0,0.522727273,2,7.88,0.09,7,593,1,0
31,0,1,0.184984315,8,2,0.090909091,5,11.36,0.07,9,651,1,0
29,0,1,0.751231465,7,0,0.75,0,10.25,0.13,10,588,1,0
27,0,4,0.53189211,5,3,0.636363636,3,12.73,0.16,10,572,0,0
30,0,1,0.749316553,5,2,0.677272727,2,11.36,0.12,10,581,1,0
30,1,1,0.750872419,10,0,0.522727273,1,7.88,0.09,6,636,1,0
30,0,0,0.749215768,8,0,0.568181818,2,10.25,0.1,9,624,1,0
28,0,0,0.530972448,7,3,0.636363636,2,12.61,0.16,7,687,0,1
30,1,4,0.749492926,7,0,0.886363636,1,11.83,0.16,5,599,1,0
33,1,1,0.637105207,13,3,0.636363636,0,14.65,0.13,9,666,1,0
33,0,1,0.748554367,11,0,0.295454545,2,7.74,0.06,10,627,0,0
30,0,3,0.18135606,8,2,0.340909091,4,15.7,0.22,10,614,0,0
27,1,0,0.747426836,6,0,0.886363636,1,11.48,0.16,6,659,1,0
31,1,0,0.182080452,7,2,0.431818182,5,7.88,0.27,5,626,0,0
29,0,3,0.747943359,3,0,0.204545455,4,12.53,0.04,9,503,1,0
28,1,0,0.748226816,6,0,0.840909091,5,12.21,0.15,6,663,0,0
29,1,3,0.748100835,6,0,0.659090909,2,14.42,0.12,5,537,1,0
33,0,0,0.747540219,10,0,0.211363636,4,12.41,0.04,9,696,1,0
31,1,1,0.262122529,9,3,0.640909091,0,11.01,0.29,5,689,0,1
27,0,0,0.754740038,8,0,0.431818182,0,7.29,0.08,6,663,1,0
29,0,0,0.665721809,4,0,0.359090909,0,11.01,0.07,10,666,0,1
29,1,3,0.75792106,1,0,0.859090909,0,11.01,0.15,6,627,1,0
27,0,3,0.757719491,5,0,0.159090909,2,11.71,0.03,6,505,1,0
35,0,3,0.756976202,14,0,0.659090909,0,15.96,0.12,8,685,0,0
33,0,1,0.756302203,10,0,0.25,1,8.49,0.05,8,659,1,0
34,0,4,0.757675397,12,0,0.304545455,2,7.29,0.06,8,626,1,0
32,0,3,0.755369943,13,0,0.522727273,2,5.79,0.09,8,591,1,0
31,0,4,0.757133679,8,0,0.086363636,2,9.63,0.02,6,680,1,0
30,0,1,0.757127379,6,0,0.431818182,5,11.01,0.08,9,671,1,0
31,1,0,0.756617156,8,0,0.659090909,0,7.88,0.12,7,527,1,0
32,1,1,0.757568313,11,0,0.431818182,3,11.01,0.08,7,719,0,0
34,0,3,0.754733739,14,0,0.386363636,3,7.88,0.07,6,668,0,0
31,0,4,0.756478577,5,0,0.25,3,10.99,0.05,7,665,1,0
27,1,1,0.759678496,3,2,0.704545455,4,14.96,0.12,9,657,1,0
32,1,3,0.757593509,9,0,0.886363636,4,11.01,0.16,5,615,0,0
29,0,3,0.758513171,7,0,0.25,4,11.01,0.05,7,647,1,0
28,1,4,0.762683145,4,0,0.573863636,1,7.66,0.1,7,541,1,0
31,0,1,0.180083651,8,2,0.204545455,2,12.53,0.14,6,605,1,0
35,1,1,0.761530418,14,0,0.355681818,3,6.99,0.06,10,643,1,0
29,1,0,0.761026494,8,0,0.795454545,0,6.17,0.14,9,692,1,0
35,1,1,0.761694194,13,0,0.638636364,4,11.01,0.11,10,632,1,0
35,1,2,0.762324099,12,0,0.340909091,0,6.92,0.06,9,636,0,0
30,0,1,0.764950804,7,0,0.204545455,4,11.01,0.04,7,635,0,0
27,0,3,0.766374391,4,0,0.468181818,1,9.63,0.08,5,640,1,0
30,1,1,0.765612205,8,0,0.090909091,0,10.78,0.02,6,669,0,0
27,1,0,0.764094133,4,0,0.5,1,8.38,0.09,10,583,1,0
32,1,0,0.765196467,9,0,0.168181818,5,11.71,0.03,8,621,1,0
30,0,1,0.766456278,7,0,0.522727273,5,13.79,0.09,10,642,1,0
29,0,3,0.207572723,8,3,0.068181818,5,11.71,0.05,9,676,1,0
29,0,1,0.76478073,6,0,0.431818182,2,11.01,0.08,10,658,1,0
28,0,3,0.766273606,3,0,0.340909091,2,6.76,0.06,9,648,0,0
32,1,0,0.771911259,11,2,0.213636364,1,14.65,0.04,8,649,1,0
29,0,1,0.213008806,9,3,0.068181818,3,14.72,0.05,7,708,1,0
32,1,0,0.772175819,8,0,0.522727273,5,11.49,0.09,10,655,1,0
27,0,1,0.771344344,5,0,0.959090909,1,11.01,0.17,10,665,1,0
29,1,1,0.220208625,10,3,0.068181818,0,9.63,0.05,8,663,0,0
30,1,3,0.772862416,8,0,0.204545455,2,10.99,0.04,5,621,0,0
33,1,0,0.773441929,10,0,0.5,2,9.99,0.09,7,602,1,0
27,1,0,0.682036358,5,0,0.113636364,5,14.17,0.03,9,603,0,1
27,1,3,0.22097081,2,3,0.068181818,3,10.99,0.05,10,667,1,0
28,1,3,0.772849818,3,0,0.431818182,0,10.74,0.08,6,546,1,0
27,0,1,0.774078133,4,0,0.602272727,2,5.79,0.11,5,702,0,0
34,1,0,0.77043728,10,0,0.431818182,4,6.91,0.08,6,626,0,0
27,0,0,0.773070285,3,0,0.431818182,3,6.54,0.08,8,635,1,0
33,0,4,0.772818323,13,0,0.304545455,4,14.35,0.06,6,664,0,0
29,0,1,0.775388337,9,0,0.136363636,0,6.76,0.03,5,611,0,0
27,0,1,0.224687252,0,3,0.068181818,3,11.99,0.05,8,604,1,0
28,0,0,0.772339595,5,0,0.204545455,2,12.87,0.04,9,673,1,0
35,0,1,0.23628381,12,3,0.068181818,0,11.26,0.04,10,623,1,0
32,1,1,0.773593106,9,0,0.886363636,5,12.53,0.15,10,708,0,0
29,0,0,0.773876564,6,0,0.495454545,2,9.32,0.09,5,547,1,0
29,1,3,0.24387417,6,3,0.068181818,3,12.87,0.04,9,642,1,0
33,1,1,0.684159139,10,0,0.659090909,0,14.62,0.13,10,681,0,1
29,1,0,0.771741184,8,0,0.886363636,2,10.59,0.15,7,692,0,0
28,1,1,0.771010494,6,0,0.231818182,1,13.98,0.04,7,692,0,0
32,1,0,0.773857667,6,0,0.413636364,3,13.79,0.07,6,618,1,0
35,0,0,0.776730035,13,0,0.704545455,0,6.99,0.12,5,698,0,0
27,1,3,0.776730035,5,0,0.777272727,1,7.88,0.13,8,660,1,0
29,0,1,0.778909508,3,0,0.977272727,5,11.01,0.17,5,648,1,0
27,0,3,0.250966905,6,3,0.068181818,1,16.07,0.04,7,655,0,0
27,0,0,0.779942553,6,0,0.156818182,1,6.03,0.03,7,688,0,0
33,1,0,0.779772478,11,0,0.659090909,3,11.49,0.11,5,691,1,0
34,1,4,0.778878013,11,2,0.659090909,2,13.61,0.11,7,733,0,0
33,0,0,0.780270103,15,0,0.813636364,4,12.41,0.14,8,715,0,0
29,1,0,0.579317686,9,0,0.318181818,3,14.5,0.08,9,691,0,1
27,1,3,0.689053504,2,0,0.353409091,4,10.59,0.07,5,609,0,1
34,0,3,0.780547262,11,0,0.25,5,12.23,0.05,9,700,0,0
28,1,0,0.777914257,10,0,0.340909091,4,11.12,0.06,6,561,1,0
32,1,0,0.783066883,9,0,0.522727273,2,12.09,0.09,8,559,1,0
32,1,4,0.175075904,11,2,0.068181818,4,8.49,0.06,8,719,1,0
34,1,0,0.787999043,10,0,0.431818182,0,10.99,0.08,8,598,1,0
27,1,4,0.25439359,8,3,0.068181818,0,7.9,0.04,6,592,1,0
27,1,3,0.786455774,4,0,0.140909091,2,6.03,0.03,5,645,1,0
29,1,3,0.788364388,7,0,0.204545455,3,9.91,0.04,9,630,1,0
35,1,4,0.787495118,13,0,0.386363636,0,11.71,0.07,9,597,0,0
27,1,0,0.789895058,2,0,0.704545455,1,7.9,0.12,7,649,1,0
28,1,2,0.786846316,5,0,0.25,3,6.03,0.05,5,653,1,0
28,1,1,0.786726634,5,0,0.25,2,10.65,0.05,8,661,0,0
34,0,3,0.786424279,10,2,0.886363636,2,11.01,0.15,9,669,0,0
27,1,1,0.26478073,3,3,0.068181818,5,7.49,0.04,9,660,1,0
27,1,1,0.264283105,0,3,0.068181818,0,15.27,0.04,7,645,1,0
33,0,1,0.273561611,8,3,0.068181818,0,14.65,0.04,10,678,0,0
28,1,0,0.784647946,4,0,0.75,5,6.03,0.13,7,617,1,0
30,1,4,0.788169117,8,0,0.431818182,5,10.65,0.08,8,686,1,0
28,0,3,0.786739232,6,0,0.995454545,4,11.01,0.17,6,573,0,0
30,0,4,0.786802222,10,0,0.204545455,3,11.01,0.04,10,583,1,0
35,0,0,0.788055734,13,0,0.440909091,1,5.42,0.08,6,630,0,0
28,0,3,0.274991496,1,3,0.068181818,0,11.49,0.04,5,639,1,0
32,1,3,0.784975497,12,0,0.431818182,1,10.99,0.08,9,625,1,0
33,1,0,0.27290021,8,3,0.068181818,3,11.01,0.04,9,642,1,0
30,1,3,0.696965116,6,0,0.386363636,1,11.49,0.08,5,543,0,1
30,1,0,0.788433677,5,0,0.195454545,3,5.99,0.04,5,673,1,0
30,0,1,0.696316313,4,0,0.213636364,0,16.49,0.04,6,611,0,1
31,1,1,0.787129773,11,0,0.25,0,11.99,0.05,7,696,1,0
29,1,1,0.699283168,3,0,0.3375,2,10.59,0.07,9,647,0,1
27,1,3,0.787028988,7,0,0.659090909,0,11.01,0.11,10,653,0,0
33,1,3,0.787306147,10,0,0.795454545,3,6.99,0.14,9,565,1,0
30,1,0,0.287589604,9,3,0.068181818,3,7.29,0.04,8,601,1,0
31,0,1,0.584974237,7,0,0.431818182,3,11.01,0.1,5,654,0,1
30,1,0,0.78755181,8,0,0.522727273,4,10.74,0.09,8,681,1,0
34,0,4,0.787098278,11,0,0.431818182,3,7.29,0.08,10,537,0,0
32,1,0,0.785800673,12,0,0.231818182,5,10.74,0.04,7,576,1,0
32,1,1,0.787992743,7,0,0.281818182,2,6.92,0.05,7,599,1,0
30,1,3,0.787690389,8,0,0.25,3,6.92,0.05,8,580,1,0
28,1,0,0.787570707,7,2,0.204545455,2,17.51,0.04,10,598,0,0
27,1,1,0.7862857,4,0,0.431818182,3,10.37,0.08,9,645,0,0
28,0,3,0.787047885,8,0,0.477272727,5,5.79,0.08,7,679,1,0
28,1,0,0.787898258,4,0,0.659090909,5,10,0.11,10,545,1,0
29,1,3,0.786959699,10,0,0.522727273,5,10.37,0.09,10,607,1,0
30,1,1,0.787236857,6,0,0.522727273,3,10.74,0.09,8,696,0,0
30,1,1,0.304105723,8,3,0.068181818,4,6.99,0.04,8,641,1,0
28,1,4,0.786821119,9,0,0.659090909,2,6.54,0.11,6,647,1,0
33,0,0,0.307500913,8,3,0.068181818,3,14.65,0.04,6,682,1,0
32,0,4,0.787343941,12,0,0.395454545,3,5.79,0.07,10,634,1,0
29,0,0,0.313012586,7,3,0.068181818,0,9.99,0.03,6,652,0,0
33,0,3,0.78808093,7,0,0.204545455,3,7.51,0.04,7,594,1,0
28,1,0,0.786909306,6,0,0.136363636,2,11.49,0.03,10,648,1,0
31,0,4,0.31684241,9,3,0.068181818,3,10.65,0.03,6,718,0,0
32,1,1,0.272465576,10,3,0.068181818,1,15.62,0.04,6,551,0,1
29,0,3,0.786229008,11,0,0.559090909,1,16.82,0.1,6,576,1,0
28,1,1,0.789126573,4,0,0.465909091,2,11.86,0.08,9,629,1,0
30,0,4,0.788257304,6,0,0.522727273,4,13.61,0.09,10,713,0,0
28,1,4,0.790228908,1,0,0.195454545,0,7.51,0.04,9,675,0,0
28,0,0,0.275552112,7,3,0.068181818,0,14.96,0.04,6,547,0,1
28,1,4,0.317755773,7,3,0.068181818,1,7.68,0.03,7,624,1,0
29,1,4,0.787728183,11,0,0.363636364,1,7.51,0.06,10,658,1,0
35,0,0,0.787167567,9,0,0.25,5,11.01,0.05,6,604,0,0
27,0,0,0.585358479,5,0,0.522727273,3,15.21,0.12,6,655,0,1
27,0,0,0.320363581,4,3,0.068181818,0,7.66,0.03,9,693,0,0
27,1,4,0.334183706,5,3,0.068181818,5,10.99,0.03,5,648,1,0
30,1,1,0.336262393,11,3,0.068181818,5,14.79,0.03,10,688,0,0
27,1,1,0.289088779,0,3,0.068181818,3,11.49,0.04,10,637,0,1
34,0,4,0.331657785,10,3,0.068181818,2,11.48,0.03,5,634,0,0
35,1,0,0.788358089,12,0,0.431818182,2,8.59,0.08,6,682,0,0
31,1,3,0.787255754,10,0,0.204545455,2,14.26,0.04,10,597,1,0
30,1,0,0.786978596,6,2,0.522727273,5,13.57,0.09,7,653,1,0
32,1,4,0.788219509,9,2,0.386363636,1,11.48,0.07,10,704,0,0
27,1,1,0.786002242,5,0,0.195454545,3,7.74,0.04,7,644,1,0
28,1,0,0.786613251,6,0,0.522727273,1,8.94,0.09,10,607,0,0
31,1,0,0.787362838,11,0,0.204545455,5,14.96,0.04,9,706,0,0
29,1,1,0.787639996,7,0,0.659090909,5,8.94,0.11,7,690,0,0
31,1,1,0.786569157,11,0,0.25,3,7.4,0.05,6,671,0,0
28,1,1,0.787123474,7,0,0.659090909,5,16.32,0.11,5,593,1,0
28,1,2,0.787866762,4,0,0.204545455,4,9.63,0.04,9,662,0,0
29,0,3,0.587411971,6,0,0.204545455,3,16.95,0.05,6,643,0,1
32,1,1,0.698609169,9,0,0.659090909,0,10.95,0.13,5,579,0,1
35,0,4,0.787255754,14,0,0.159090909,3,13.79,0.03,6,667,0,0
34,1,1,0.78861635,11,0,0.25,1,9.45,0.05,6,667,0,0
31,0,3,0.786695138,6,0,0.25,0,9.51,0.05,9,570,1,0
27,0,3,0.785120375,5,0,0.090909091,4,8.07,0.02,6,586,1,0
28,0,0,0.786651045,7,0,0.659090909,2,11.01,0.11,6,651,1,0
29,0,1,0.787696688,11,0,0.522727273,3,10.36,0.09,6,600,0,0
33,1,0,0.787759678,12,0,0.522727273,3,11.01,0.09,7,684,0,0
28,0,1,0.788521864,3,0,0.795454545,2,12.17,0.14,10,654,0,0
32,1,0,0.793920153,12,0,0.45,3,9.91,0.08,6,687,1,0
31,0,0,0.792767426,11,0,0.211363636,2,6.62,0.04,6,645,1,0
29,0,0,0.800307394,5,0,0.204545455,4,14.27,0.04,6,687,0,0
29,1,1,0.24334505,7,3,0.659090909,0,6.91,0.32,8,556,0,1
34,0,1,0.803286846,9,0,0.113636364,0,7.74,0.02,10,595,1,0
27,0,0,0.243363947,4,3,0.659090909,1,12.73,0.32,10,669,0,1
33,0,0,0.242167126,12,3,0.659090909,1,6.17,0.32,9,600,0,1
27,1,4,0.802801819,4,0,0.659090909,1,13.49,0.11,8,732,1,0
30,0,4,0.800376683,10,2,0.522727273,5,11.01,0.09,10,633,1,0
30,1,0,0.802814417,10,0,0.340909091,4,16.02,0.06,10,627,0,0
32,1,4,0.803072678,10,0,0.613636364,1,9.63,0.1,9,566,0,0
27,1,3,0.804786021,6,0,0.340909091,4,6.17,0.06,8,659,1,0
28,1,0,0.80133414,7,0,0.659090909,2,11.12,0.11,7,664,0,0
27,0,1,0.804899404,4,0,0.568181818,1,13.57,0.1,10,537,0,0
34,0,0,0.80246167,10,0,0.559090909,1,8.94,0.09,6,657,0,0
27,0,2,0.258380891,4,3,0.659090909,3,6.91,0.31,10,607,0,1
28,0,4,0.803904154,5,0,0.286363636,5,5.79,0.05,5,667,1,0
34,0,1,0.258299003,9,3,0.659090909,4,11.01,0.31,6,598,0,1
32,1,0,0.804401779,9,0,0.25,0,5.42,0.04,10,688,0,0
33,1,4,0.259281656,11,3,0.659090909,4,9.88,0.31,5,700,0,1
27,0,3,0.807318241,3,0,0.45,2,15.62,0.08,6,574,1,0
29,1,3,0.804055331,9,0,0.113636364,1,13.35,0.02,10,600,1,0
33,1,1,0.806543457,12,2,0.204545455,4,12.69,0.04,5,660,0,0
27,1,4,0.809415826,6,0,0.840909091,2,16.35,0.14,10,663,1,0
29,1,1,0.809573302,7,0,0.340909091,0,7.49,0.06,8,670,0,0
32,0,1,0.261070587,11,3,0.659090909,3,11.71,0.3,8,662,0,1
